place_names,Latitude,Longitude
Dhagewadi Road,19.0892017,73.5832626
Blue Mormon Resort,19.0665828,73.6032481
Loni kand,18.6216557,74.0259426
Park Infinia,18.486833,73.9573919
Sundar Akash,18.5072296,73.9256747
Amir Chicken and Eggs,18.5073979,73.9286952
Indian Institute of Science Education and Research,18.5454002,73.8071522
Jangli Maharaj Mandir,18.5263767,73.8499965
Kumbhargaon Bird Sanctuary,18.2726858,74.7775736
Dalaj No. 1,18.2349568,74.8193206
Ranghuwansh,18.5058514,73.8169797
Department of Information Technology,18.5170524,73.8150096
Sigma One,18.5211619,73.8154525
Moonar Hostel,18.5175988,73.8178391
Deepanjali Apartments,18.5058736,73.8171965
Shalmali Apartments,18.5066859,73.8163546
Shree Puja Housing Society,18.5075782,73.8086797
Ami Residency,18.5175937,73.8176139
A - Wing,18.5076004,73.8085893
C - Wing,18.5075925,73.8087469
B - Wing,18.5074864,73.8086463
Kothrud Petrol Circle,18.5023658,73.8151505
Manisha Towers,18.5142261,73.8156129
Agasthya Central Library,18.5168799,73.8146412
MIT Basket Ball Court,18.5206254,73.8155378
SSPP College,18.5170709,73.8158193
MIT School of Management,18.5159552,73.8150124
Pratima Apartment,18.5065394,73.8167677
New Geetanjali,18.5066033,73.8171004
Hariram Apartment,18.5066662,73.8174248
Guruprasad,18.5067384,73.8177436
Mrutunjay,18.5069441,73.8167152
Clover,18.5072999,73.816633
Kauntey,18.5075866,73.816575
Amar Apartments,18.5058711,73.8174067
Radhey,18.5076025,73.8169291
Uma - Kunj,18.5069736,73.8170717
Om Avishkar Society,18.5153202,73.8162435
Deccan Avenue,18.5168951,73.8435149
Central Railway Ticket Booking,18.5127065,73.840175
"Akashvani Kendra, Pune",18.5310261,73.8492579
Aviraj Lodge,18.5056809,73.8157729
Surya Apartment,18.5055501,73.8157986
Trimurti Apartment,18.5053983,73.8158427
Sonamahal Apartment,18.5052522,73.8158502
Pasaydan Apartment,18.505116,73.8158866
Kunal Apartment,18.5049663,73.8158923
Meghna Terrace,18.5048345,73.8163737
Sukhashanti Apartment,18.5048109,73.8159283
Amrapali Apartments,18.5046613,73.8159543
Rahul Complex,18.5089932,73.8119758
Indraprastha,18.503457,73.8193957
MIT School,18.5075367,73.8201445
MIT Boys Hostel,18.5084148,73.8203283
Bharati Vidyapeeth,18.5135563,73.8199149
Digambar Hall,18.5127501,73.8194964
Manohar Mangal Karyalay,18.5051184,73.8313767
Swapnali Apartment,18.5149031,73.8176352
Manas Apartment,18.5152042,73.8175197
Padmapani,18.517726,73.817256
Swapna Apartment,18.514718,73.8172115
MIT Canteen,18.5164506,73.8147019
Anubhav Co-op Housing Society,18.5147411,73.8156751
Vijaymala Kadam Girls School,18.5118598,73.8197131
Indian Oil,18.4941815,73.8356705
Jog College,18.5052334,73.8184749
Lohia-Jain IT Park,18.508406,73.7889963
N. V. Gadgil Path,18.5586465,73.8354312
NIC,18.541713,73.8304345
Shri Vitthal Rukmini Mandir Dattawadi,18.5007326,73.8390637
Madhukar Chimanrao Potnis Path,18.5085108,73.8560908
J. P. Trivedi Path,18.5257656,73.8429679
Rangehills Road,18.5469237,73.845219
Ideal Chambers,18.510611,73.8177015
Punyai Sabhagruha,18.510757,73.8193156
VP Playing ground,18.1786762,74.6120421
Vidya Pratishthans Arts Science and Commerce College,18.1799197,74.6101217
Aundh Ravet Road,18.5997657,73.7804009
Aundh Ravet Road,18.61115,73.7685964
Nanasaheb Chapekar Path,18.510722,73.8362858
Panchasheel IT Park,18.5694936,73.7740894
Balewadi High Street,18.5722037,73.7748405
Maharastra Bhushan DR Shree Nanasahesb Dharmadhikari Flyover,18.605326,73.7748496
Maharastra Bhushan DR Shree Nanasahesb Dharmadhikari Flyover,18.6000908,73.7801786
Maharastra Bhushan DR Shree Nanasahesb Dharmadhikari Flyover,18.6000152,73.7800512
Maharastra Bhushan DR Shree Nanasahesb Dharmadhikari Flyover,18.6054354,73.774948
Kalmodi Dam Reservoir,18.9969338,73.6577044
"A1, Jasminium",18.5133339,73.9220174
Pazhar Talav,18.7279508,73.8738504
Ganesh Mandir,18.4918523,73.8500625
Shri Gajanan Maharaj Mandir,18.4923443,73.8502098
PMC - Late. Jayabai Nanasaheb Sutar Maternity Home,18.5036257,73.8076976
Vasantrao Bagul Udyan,18.4917215,73.8506912
Brijlal Kunkulol Path,18.5073792,73.8124175
East Avenue,18.5556679,73.9070183
Nagar Road,18.5553421,73.905232
Nagar Road,18.5551314,73.9053081
Nagar Road,18.5575037,73.9094008
Nagar Road,18.5621931,73.9241023
Nagar Road,18.5635373,73.9377239
Nagar Road,18.5633456,73.9377877
Nagar Road,18.5457743,73.8890384
Nagar Road,18.5452146,73.886771
Nagar Road,18.5839343,73.9782656
Nagar Road,18.5855698,73.981799
Nagar Road,18.5629135,73.9272477
Nagar Road,18.5629209,73.9300839
National Games Marg,18.5602081,73.8923738
Nagar Road,18.5449633,73.8847777
Lohgaon - Wagholi New Road,18.5809961,73.9786402
Lohgaon - Wagholi New Road,18.5809973,73.9786832
Ashok Balkavade Path,18.5092662,73.8429972
Sangvi Phata-Mukai Chowk BRTS Road,18.6518235,73.7414132
Spine Road,18.6592283,73.8262464
Spine Road,18.6596124,73.8264865
Golden cafe,18.6522591,73.8376655
Spine Road,18.6665928,73.799437
Aundh-Ravet Road,18.6518313,73.7413605
Koregaon Park Garbage Transfer Center,18.5395106,73.9002155
North Main Road,18.5395609,73.8892518
North Main Road,18.5396319,73.8918996
North Main Road,18.539117,73.9033043
North Main Road,18.5393398,73.8981503
North Main Road,18.5390998,73.9036425
Pune District Court,18.5278907,73.855441
Shri Shivaji Preparatory Military School,18.5268072,73.8529584
The Institution of Engineers (India),18.5274457,73.8517753
Cycle Society Internal Road,18.5176633,73.8718882
Cycle Society Internal Road,18.5174563,73.8718741
Elphinstone Road,18.5631896,73.8520334
Breman Chowk - Khadki Bazar Road,18.5580765,73.8463652
Lakshmanrao Kirloskar Road,18.5713961,73.8382705
Old Pune–Mumbai Highway,18.5701107,73.8378706
Khadki Bazar Road,18.5643203,73.8498433
Bharat Petroleum,18.5265737,73.8508146
Bharat Petroleum,18.5345137,73.879225
Gopal Krushna Gokhale Path,18.5203121,73.8414364
Jangli Maharaj Path,18.5158386,73.8423468
The Daily All Day,18.5339382,73.8996753
Vishwashanti Marg,18.5171819,73.8153899
H4,18.5965967,73.8010381
Mavadi Pathar Navali Road,18.2581248,74.2281763
Purandar Fort,18.2773848,73.9744471
Purandar Fort Citadel,18.2773281,73.9710813
Vajragad Fort,18.2844722,73.9898853
SYLVINIA,18.5189628,73.9280393
Amruteshwar Mandir,18.5064139,73.8329499
Anusayabai Khilare Shala,18.5066652,73.8331625
Janmangal,18.5137496,73.8540074
Krushi Mahavidyalay,18.5380118,73.8435671
N. V. Gadgil Vidyalay,18.5185943,73.8534694
Patrakar Bhavan Path,18.5094708,73.8427499
Scouts Ground,18.508752,73.851936
Yashwant Vishnu Tharkude Davakhana,18.5069635,73.8331726
Appasaheb Padwal Path,18.5102065,73.8447527
Aundh Kachra Hastantaran Kendra,18.5625928,73.8160889
Botanical Garden,18.5658282,73.8250879
Chhatrapati Shivaji Maharaj Udyan,18.5692677,73.832692
Government Polytechnic Pune,18.5380811,73.8324327
Spicer Adventist University,18.5659264,73.8196126
Spicer Highschool,18.5635456,73.8159508
Indira Gandhi School Ground,18.5627198,73.8111988
Pune Sports Academy,18.5629202,73.8118157
FC Gymkhana,18.5234843,73.8374544
Physics Department,18.5226956,73.8382469
"Fergusson College Autonomous,Pune",18.5227706,73.8388897
Amphitheatre,18.5233133,73.8386296
Bai Jerbai Wadia Library,18.52373,73.8391231
FC Canteen,18.5243228,73.8389404
Kimaya,18.5239081,73.8395957
Chemistry Department,18.5222782,73.8388175
Mathematics Department,18.521471,73.8387017
Electronics Department,18.5220842,73.839179
Botany and Zoology Department,18.5220739,73.8382092
Geography and Geology Department,18.5216558,73.8381062
Recreation Room,18.521839,73.8387038
Electronics and English Department,18.5226773,73.8392891
Ladies Rest Room,18.5224027,73.8392259
Bank and Admin Building,18.5237783,73.8387619
Chroma,18.4986828,73.8217193
Amruteshwar Mandir,18.5207534,73.8534501
Annabhau Sathe Shalagruh,18.5137271,73.8505508
Coronet Hotel,18.5224971,73.8445506
Hardikar Hospital,18.530254,73.847541
Hindustan Petroleum,18.5305093,73.8469774
Shikshan Mandal,18.5248964,73.8547717
Vishweshwar Mandir,18.5132703,73.8502691
Borse Building,18.5018729,73.8147797
Indian Institute of Education,18.5052531,73.8197971
Aranyeshwar Road,18.4859612,73.8535159
Chhatrapati Shahu Udyan,18.5208607,73.868041
PVG's College of Engineering and Technology,18.4898635,73.8525527
Rasta Peth Education Society,18.5218276,73.86659
Gadge Maharaj Road,18.5214151,73.8682835
Keshav Ramchandra Kanitkar Path,18.5206259,73.8399404
Mali Maharaj Road,18.5226338,73.8689663
Alka Talkies,18.5129354,73.8447783
Anandnagar,18.5098029,73.8144006
Anandnagar,18.5094799,73.8144699
Apollo Talkies,18.519435,73.8645788
Appa Balwant Chowk (Hujurpaga),18.5148886,73.8536936
Babasaheb Ambedkar Marg,18.5255534,73.8675293
Babasaheb Ambedkar Marg,18.5266441,73.8654239
Bajirao Road,18.515491,73.8537998
Bajirao Road,18.5209568,73.8549903
City Post,18.5156483,73.8566661
Collector Kacheri,18.524506,73.872126
Collector Kacheri,18.5243348,73.8716992
Commonwealth,18.5143221,73.8516157
DP Road,18.5030392,73.7989544
Deccan Corner,18.5133346,73.8411919
Deccan Corner,18.5135231,73.8410362
Gananjay Society,18.500126,73.8047753
Ganesh Path,18.519303,73.8618287
Garware Mahavidyalay,18.5123161,73.8388868
Gokhale Hall,18.5140037,73.8491399
Guru Nanak Path,18.5176497,73.8616687
His Highness The Prince Aga Khan Marg,18.5282546,73.8734941
Ideal Colony,18.5101088,73.8171639
Jayprakash Narayan Path,18.5276096,73.8732545
Jayprakash Narayan Path,18.5280768,73.8733204
Jilha Parishad,18.5233589,73.8692587
KEM Hospital,18.5204732,73.8676225
Karve Road,18.507277,73.8284557
Karve Road,18.5063242,73.8266168
LIC Colony,18.5109292,73.8184911
Lal Mahal,18.5186025,73.8566057
Lal Mahal,18.5185056,73.8566732
Laxmi Path,18.5139911,73.8495268
More Vidyalaya,18.5101457,73.8210409
More Vidyalaya,18.5103602,73.8195215
Nal Stop,18.5088574,73.8319951
Nal Stop,18.509167,73.8320415
Nanasaheb Sutar Path,18.5074538,73.807651
Paud Phata,18.5073161,73.8232711
Paud Phata,18.506972,73.8239278
Paud Road,18.508652,73.8112191
Paud Road,18.5073025,73.8069669
Petrol Pump (Karve Road),18.5104172,73.8350746
Petrol Pump (Karve Road),18.5105542,73.8348099
Phadke Houd,18.5188193,73.8601667
Phadke Houd,18.5189214,73.8601072
Pune Station Bus Stand,18.5276345,73.872969
Pune Station Bus Stand,18.5276736,73.8726803
Pune Station Bus Stand,18.5274057,73.8726502
Sadashiv Peth Houd,18.5135766,73.8506323
Sahajanand,18.496386,73.8018821
Sahajanand,18.4963634,73.8021396
Sambhaji Bridge,18.5143657,73.842405
Shaniwarwada,18.5196677,73.8544502
Shivaji Road,18.5216005,73.8550969
Shivtirth Nagar,18.5083856,73.8097169
Vanaz Corner,18.5076589,73.8079702
Vijay Talkies,18.5136829,73.8461702
Sardar Moodliar Path,18.5195409,73.8649418
DP Road,18.5030796,73.7978847
Sardar Moodliar Path,18.5196149,73.8649345
Dahanukar Colony (Ram Mandir),18.4956558,73.8102918
Gandhibhavan Corner,18.494905,73.8133951
Gandhibhavan Corner,18.495767,73.8132819
Jog Hospital,18.5091324,73.8217327
Karve Putala,18.5016881,73.8151307
Karve Putala,18.5023846,73.8164936
Karve Road,18.5012876,73.8154645
Karve Road,18.4969086,73.8134778
Karve Road,18.4998295,73.8136957
Karve Road,18.4931676,73.8142995
Kothrud Stand,18.499272,73.8138213
Maruti Mandir,18.5035456,73.8203374
Maruti Mandir,18.5037048,73.8200775
Paud Phata,18.505602,73.8241938
Paud Phata,18.5053997,73.824386
SNDT,18.5070816,73.828482
Sutar Davakhana,18.5041845,73.8073926
Ashtabhuja Mandir,18.5172297,73.8465584
City Post,18.5154773,73.856724
Commonwealth,18.5141488,73.8516253
Gurusingh Sabha Gurudwara,18.5178437,73.8618774
HP,18.5187269,73.8449449
Kedari Garden,18.5009229,73.9023497
Sadashiv Peth Post Office,18.5134608,73.8492248
Alka Talkies,18.5134561,73.8443669
Appa Balwant Chowk,18.5164669,73.853111
Appa Balwant Chowk,18.5163678,73.853094
Bharati Nagar,18.5079093,73.7970536
Kachra Depot,18.5075681,73.7998837
Kachra Depot,18.5073473,73.799302
Kesariwada,18.516252,73.8490862
Kothrud Depot,18.5080215,73.7957004
Laxmi Path,18.5131533,73.8446335
Mati Ganapati,18.5158231,73.8466969
Nana Wada,18.5183965,73.8563077
Nanasaheb Dharmadhikari Path,18.5062555,73.8026771
Paramhans Corner,18.5069306,73.804264
Paud Road,18.5074725,73.7992498
Paud Road,18.5073267,73.7997005
Paud Road,18.5069155,73.803264
Paud Road,18.5070587,73.8032477
Paud Road,18.507445,73.8068997
Paud Road,18.5072326,73.8049122
Paud Road,18.5070908,73.8049637
Shastrinagar,18.5044228,73.8039787
Vasant Talkies,18.5175011,73.8562943
Four Seasons Winery Resort,18.3796993,74.460742
Solapur Road,18.5064953,73.8904639
Ramdara,18.4439193,74.0175622
Mahatma Phule Sanskrutik Bhavan,18.4974044,73.8998282
Vitthalrao Shivarkar Udyan,18.4987212,73.899446
Lohgaon - Wagholi Old Road,18.5815168,73.9836119
MIT Car Parking,18.5165171,73.8151678
Premalaya Apartments,18.4962058,73.8189344
400 kV Parli nanded_Solapur_PG_Karad SCSC line,18.1401108,75.4712703
400 kV Koyna Stage IV - Lonikand DCDC line (LILO at Jejuri),17.8358255,73.8935527
Ghodegaon Peth Road,18.9677675,73.8864207
Peth,18.9294376,73.9231478
Nane Gaon,18.7813139,73.5552321
Malganga Temple,18.931159,74.2628572
Malganga Temple Car Parking,18.9317641,74.2613663
Malganga Temple Guest House,18.9312897,74.2624153
Nighoj Kund,18.9321219,74.2627242
Martandnagar,18.7425351,74.214868
Aditya Shagun Mall,18.5192742,73.7785162
Bajirao Road,18.5062111,73.8536606
Bajirao Road,18.5055665,73.8536412
Bharat Petroleum,18.502584,73.8566158
C'lai,18.5057695,73.8534283
Hindustan Petroleum,18.5014629,73.8583102
Seven Loves,18.5016376,73.8689021
Veritas,18.5542575,73.7966373
Veritas,18.5541453,73.7971296
Vardhaman,18.5019103,73.8695923
Pride Purple Accord,18.5553589,73.797446
Rohidas Garden,18.5031471,73.8739344
Chalakwadi,19.1730886,74.0533021
vadgaon,19.141706,74.0646533
Thermax Warehouse,18.7879014,73.8604866
Acharya Vinoba Bhave Vidyalay,18.5085599,73.8652872
Hindustan Petroleum,18.5082338,73.8685805
Indian Oil,18.5090927,73.8552284
Kamalabai Bhat Path,18.5111245,73.8514657
Kanhaiyalal Sanghvi Path,18.5084204,73.8669227
Sardar Kanhoji Angre Vidyalay,18.5088924,73.8586206
Vasantrao Vaidya Vidyalay,18.5042955,73.8409203
Bhimashankar Manchar Road,19.0814193,73.7623938
Ambegaon,19.1317684,73.7318759
Shinoli,19.0773701,73.7770933
Bhima,19.0344811,73.6016627
"Akashvani Kendra, Pune",18.5309352,73.849531
"Akashvani Kendra, Pune",18.5307565,73.8491609
Dhondiba Gunaji Bane Path,18.5258505,73.8409281
Fg Off Sudhir Pawar Path,18.5335263,73.8428732
Sawai Gandharva Smarak,18.5316493,73.8455586
Shashwat Hospital,18.5597267,73.8028513
Vedacharya Phatak Guruji Marg,18.5123791,73.8502826
Vedacharya Phatak Guruji Marg,18.5123658,73.8502826
Vedacharya Phatak Guruji Marg,18.5126254,73.8517764
Acharya Atre Sabhagruha,18.5056983,73.8538933
Adambag Masjid,18.5046169,73.8533556
Vishrantwadi-Sangamwadi BRTS Road,18.5466432,73.8743188
Deccan College Road,18.5465841,73.874266
Lokmanya Tilak Marg,18.5097648,73.8475597
Lokmanya Tilak Marg,18.5078992,73.8503075
Sane Guruji Marg,18.5066243,73.8505592
Nikhil Pride,18.5056756,73.8529082
Boys Hostel No. 1,18.5446097,73.8292641
Boys Hostel No.2,18.5440406,73.8293838
Boys Hostel No.7,18.5446817,73.8297886
Boys Hostel No.8,18.5452726,73.8298267
Tulapur,18.66942,73.9948502
Moshi-chimbali Bridge,18.6810554,73.8586486
Nhavi Sandas,18.6048995,74.156121
Department of Law,18.5470462,73.8289703
Department of Microbiology,18.5462742,73.8297951
Rajuri Road,18.4290002,74.347198
Gunjan Talkies,18.5465666,73.8882588
Indian Oil,18.5459622,73.8880891
Yerwada Hot Mix Plant,18.5503831,73.8797352
Indraprasth Garden,18.5506464,73.8801457
2A,18.5263408,73.8994349
2,18.5233421,73.8997829
1,18.5225251,73.9023523
Ganga Orchard Phase 2 Road,18.5332956,73.9129147
Bhoiraj Society Road,18.5357255,73.9290285
Khadakwasla Pune Water Pipeline,18.459691,73.8105211
Khadakwasla Pune Water Pipeline,18.476573,73.8247733
Sinhagad Road,18.4643755,73.8158884
Sinhagad Road,18.4622437,73.8145534
Sinhagad Road,18.4622764,73.81452
Sinhagad Road,18.4597287,73.8114255
Narveer Tanaji Malusare Marg (Sinhagad Road),18.4616227,73.8137197
Erin Nagarwala School,18.5502991,73.8991865
Shahu Modak Udyan,18.5333868,73.8959774
West Avenue,18.5505066,73.8976962
West Avenue,18.5504423,73.8974403
harinagar road,18.5515541,73.9081862
Solapur Road Flyover Ramp,18.4989687,73.9402639
The Deccan Royale Hotel,18.5191866,73.8454834
Himali Society,18.5032652,73.8328443
Ramtekdi Industrial Estate,18.4960379,73.9194229
400 DC Shikrapur to Parli PG,18.8170832,75.2857131
Baneshwar,18.255708,73.8740519
Bharat Petroleum,18.272394,73.8785979
Evans Gordon Bridge,18.2470051,73.875753
Food Plaza,18.2850019,73.8757824
Natraj,18.302718,73.8719527
Shell,18.310336,73.8675268
Vijay Mukund Athawale Vidyalay,18.2496141,73.8744021
Springfield Co-operative Housing Society,18.4998212,73.8031363
Kapil Malhar Bungalow Society,18.5605756,73.7914672
Aundh-Baner Link Road,18.5627199,73.7912797
Subhedar Ramji Maloji Ambedkar Vidyalay,18.5592201,73.9089488
"Lane No. 4, Rajiv Nagar North",18.5731889,73.9147465
400 KV Chakan-Talegaon(PG),18.7459804,73.8259312
220 KV MC LILO on  Bhosari_Chinchwd Chakan 400 KV,18.7044546,73.8344272
400 KV Shikrapur(PG) to Walunj(MS),19.3172505,74.660804
132 KV Chinchawad_Chakan old_SCSC_Narayngv,18.7996067,73.8675575
132 SCSC_Narayangaon_Chakan,18.97692,73.9379236
400 KV chakan_Talegaon,18.7730768,73.7547138
Narayagaon,19.1071255,73.9707612
Shivaganga,18.2731132,73.86425
Gunjavani,18.2496165,73.8079896
Indramani Society Road,18.5525228,73.9241938
Dhanalaxmi soc. lane no. 3 road,18.558789,73.9239556
Dhanalaxmi soc. lane no. 1 road,18.5590018,73.9244101
Dhanalaxmi soc lane no. 2  road,18.558848,73.9241749
Astavinayak soc. road,18.5589658,73.924639
132 KV Kamthadi ss,18.2573929,73.9018582
132 kV Bhatghar - Lonand line,18.1594739,73.8872991
132 kV Phaltan - Baramati LILO at MAlegaon CO Gen,18.094446,74.5266491
220 kV Jejuri Lonand & Jejuri - Baramati,18.262002,74.179801
220 kV Jejuri - Lonand & Lonand - Baramati,18.2286975,74.1725236
400 KV LILO on Koyna stg IV_LNKND for Jejury,18.3056967,74.0939987
220 kV Jejuri - Lonand & Lonand - Baramati,18.1263405,74.172565
220 KV Jejury to Parvati and Phursungi,18.3185913,74.0975595
132 kV Malegaon CO Gen,18.1099828,74.5144567
220 KV Theur Jejury,18.3152526,74.1128913
132 kV Bhatghar,18.1727649,73.8705178
Baramati II,18.1673525,74.5937183
Jejuri II,18.2828849,74.138451
Jejuri I,18.2641588,74.1725723
Vir,18.1235719,74.0975395
Pirangut,18.523333,73.6691245
Walchandnagar-Indapur 132 KV,18.1017347,74.8997145
132 kV Phaltan- Baramati SC line,18.0797484,74.5299539
Hinjawadi,18.587962,73.7064812
Panshet,18.3804783,73.6114539
Panshet,18.3802183,73.6117292
Varasgaon,18.3874452,73.6133474
Varasgaon,18.3875026,73.6139125
Varasgaon,18.3874565,73.6149934
Walchandnagar,18.077722,74.7752841
220 kV Lonand - Kandalgaon SC line,18.2061337,73.7467629
Lane No 5.,18.560665,73.930632
Downtown Road,18.560438,73.9431457
Aamby Valley Golf Course,18.6316259,73.411398
Vairage Park,18.4988424,73.8747152
Apsara Talkies,18.4993833,73.869054
C. V. Joshi Marg,18.5085199,73.853192
MIT School of Business,18.5159551,73.8158337
Shri Siddhivinayak Path,18.5188134,73.862725
Tilak Ayurveda Mahavidyalay,18.5183694,73.8625663
Lane 4A,18.5114313,73.7945113
Sheru Food Court,18.4817806,74.2431978
Baner-Someshwarwadi Road,18.5494537,73.7980392
Someshwar Temple Road,18.5472317,73.7977408
Jail Press Road,18.5654338,73.8904365
Watchtower,18.5654941,73.8897658
Watchtower,18.5659454,73.8916183
